"Step","test-model_062021 - Train RMSE (meters)","test-model_062021 - Train RMSE (meters)__MIN","test-model_062021 - Train RMSE (meters)__MAX"
"761","6411.493992854802","6411.493992854802","6411.493992854802"
"763","10193.218147628311","10193.218147628311","10193.218147628311"
"765","6755.085433473352","6755.085433473352","6755.085433473352"
"767","9238.41061007558","9238.41061007558","9238.41061007558"
"769","7340.458071236914","7340.458071236914","7340.458071236914"
"771","9750.31270234853","9750.31270234853","9750.31270234853"
"773","11643.008813697594","11643.008813697594","11643.008813697594"
"777","11986.05657167036","11986.05657167036","11986.05657167036"
"779","8875.464386946402","8875.464386946402","8875.464386946402"
"781","8350.264317218","8350.264317218","8350.264317218"
"783","7573.2398263717305","7573.2398263717305","7573.2398263717305"
"785","10188.95210261295","10188.95210261295","10188.95210261295"
"787","7438.683199331772","7438.683199331772","7438.683199331772"
"791","9446.812563433372","9446.812563433372","9446.812563433372"
"793","5733.6788326592905","5733.6788326592905","5733.6788326592905"
"795","8267.344910603411","8267.344910603411","8267.344910603411"
"797","11604.834714844072","11604.834714844072","11604.834714844072"
"801","5308.989318526505","5308.989318526505","5308.989318526505"
"803","11800.756763179039","11800.756763179039","11800.756763179039"
"807","7983.495495874072","7983.495495874072","7983.495495874072"
"809","6803.745874715182","6803.745874715182","6803.745874715182"
"811","8416.48699471092","8416.48699471092","8416.48699471092"
"813","10598.939462905819","10598.939462905819","10598.939462905819"
"815","6448.4425660490815","6448.4425660490815","6448.4425660490815"
"819","8064.165519968403","8064.165519968403","8064.165519968403"
"821","11055.460656832796","11055.460656832796","11055.460656832796"
"823","8218.954888752485","8218.954888752485","8218.954888752485"
"825","10482.847486213846","10482.847486213846","10482.847486213846"
"829","9097.458073581529","9097.458073581529","9097.458073581529"
"831","5189.648746224729","5189.648746224729","5189.648746224729"
"833","9213.0895790872","9213.0895790872","9213.0895790872"
"835","8394.69222903611","8394.69222903611","8394.69222903611"
"837","7787.915266791766","7787.915266791766","7787.915266791766"
"841","8630.343122855133","8630.343122855133","8630.343122855133"
"843","7643.412512551977","7643.412512551977","7643.412512551977"
"847","8937.732866894856","8937.732866894856","8937.732866894856"
"849","3889.632546566954","3889.632546566954","3889.632546566954"
"851","7884.758760998761","7884.758760998761","7884.758760998761"
"853","10235.637557797736","10235.637557797736","10235.637557797736"
"855","4738.6061705585225","4738.6061705585225","4738.6061705585225"
"857","6630.966792409348","6630.966792409348","6630.966792409348"
"859","7884.730790887878","7884.730790887878","7884.730790887878"
"861","7568.825590479133","7568.825590479133","7568.825590479133"
"869","5774.660737116895","5774.660737116895","5774.660737116895"
"871","5235.191395420591","5235.191395420591","5235.191395420591"
"873","9161.691760627404","9161.691760627404","9161.691760627404"
"881","9174.923898552795","9174.923898552795","9174.923898552795"
"883","8474.808612564197","8474.808612564197","8474.808612564197"
"885","7502.59513461624","7502.59513461624","7502.59513461624"
"887","5836.450107434088","5836.450107434088","5836.450107434088"
"889","9618.409414625601","9618.409414625601","9618.409414625601"
"891","6661.882372600736","6661.882372600736","6661.882372600736"
"893","5179.739248440153","5179.739248440153","5179.739248440153"
"895","9227.204729253319","9227.204729253319","9227.204729253319"
"901","5379.125519980984","5379.125519980984","5379.125519980984"
"903","6104.67518282122","6104.67518282122","6104.67518282122"
"905","10311.686165803887","10311.686165803887","10311.686165803887"
"907","8137.878335340961","8137.878335340961","8137.878335340961"
"909","9586.277937809216","9586.277937809216","9586.277937809216"
"911","8858.65796936641","8858.65796936641","8858.65796936641"
"913","6789.775955762419","6789.775955762419","6789.775955762419"
"915","5526.90376175037","5526.90376175037","5526.90376175037"
"917","6939.498750905454","6939.498750905454","6939.498750905454"
"919","12608.977679075322","12608.977679075322","12608.977679075322"
"921","5064.301382219673","5064.301382219673","5064.301382219673"
"923","10055.766773171668","10055.766773171668","10055.766773171668"
"925","2875.750521470031","2875.750521470031","2875.750521470031"
"927","8989.356608679322","8989.356608679322","8989.356608679322"
"929","8412.465998678661","8412.465998678661","8412.465998678661"
"931","10056.176348808294","10056.176348808294","10056.176348808294"
"933","6440.954179787079","6440.954179787079","6440.954179787079"
"935","5414.740758028408","5414.740758028408","5414.740758028408"
"937","8163.10457149222","8163.10457149222","8163.10457149222"
"939","3776.0870262140115","3776.0870262140115","3776.0870262140115"
"941","7087.764382519227","7087.764382519227","7087.764382519227"
"943","8373.756871554466","8373.756871554466","8373.756871554466"
"945","8726.56066949154","8726.56066949154","8726.56066949154"
"947","7916.153882803117","7916.153882803117","7916.153882803117"
"949","4734.443997676642","4734.443997676642","4734.443997676642"
"951","6451.1110058649165","6451.1110058649165","6451.1110058649165"
"955","6054.849930091896","6054.849930091896","6054.849930091896"
