"Step","test-model_231757 - Train RMSE (meters)","test-model_231757 - Train RMSE (meters)__MIN","test-model_231757 - Train RMSE (meters)__MAX"
"992","1.1533768500311883","1.1533768500311883","1.1533768500311883"
"994","0.9761793071437951","0.9761793071437951","0.9761793071437951"
"996","1.238468721560768","1.238468721560768","1.238468721560768"
"998","0.5276661770208468","0.5276661770208468","0.5276661770208468"
"1002","0.8288547970894559","0.8288547970894559","0.8288547970894559"
"1004","0.7352806756249475","0.7352806756249475","0.7352806756249475"
"1006","1.004810801484735","1.004810801484735","1.004810801484735"
"1012","0.5556728047251388","0.5556728047251388","0.5556728047251388"
"1022","0.9580303348923","0.9580303348923","0.9580303348923"
"1024","0.7347915360923185","0.7347915360923185","0.7347915360923185"
"1026","0.7286865197566181","0.7286865197566181","0.7286865197566181"
"1028","1.2272470107097513","1.2272470107097513","1.2272470107097513"
"1030","1.2178564463990182","1.2178564463990182","1.2178564463990182"
"1034","1.1520063520561041","1.1520063520561041","1.1520063520561041"
"1038","0.7027809148859998","0.7027809148859998","0.7027809148859998"
"1052","0.7043265989677904","0.7043265989677904","0.7043265989677904"
"1054","0.9021341980534866","0.9021341980534866","0.9021341980534866"
"1064","0.8108466272025581","0.8108466272025581","0.8108466272025581"
"1068","0.7029868943958498","0.7029868943958498","0.7029868943958498"
"1074","0.7585508937496256","0.7585508937496256","0.7585508937496256"
"1084","1.082936042904871","1.082936042904871","1.082936042904871"
"1086","0.9001246988481151","0.9001246988481151","0.9001246988481151"
"1090","1.2499390110396045","1.2499390110396045","1.2499390110396045"
"1098","0.782899450471836","0.782899450471836","0.782899450471836"
"1100","0.8975876811027915","0.8975876811027915","0.8975876811027915"
"1102","0.46717984757806363","0.46717984757806363","0.46717984757806363"
"1104","1.0286603838056474","1.0286603838056474","1.0286603838056474"
"1120","1.0278812061425386","1.0278812061425386","1.0278812061425386"
"1128","1.1419328481368467","1.1419328481368467","1.1419328481368467"
"1130","1.266564526748071","1.266564526748071","1.266564526748071"
"1136","0.7428375208471819","0.7428375208471819","0.7428375208471819"
"1148","0.6773955187874297","0.6773955187874297","0.6773955187874297"
"1150","0.46775247610508197","0.46775247610508197","0.46775247610508197"
"1154","0.6597020770784009","0.6597020770784009","0.6597020770784009"
"1156","0.8533246767330175","0.8533246767330175","0.8533246767330175"
"1162","0.9461168382443561","0.9461168382443561","0.9461168382443561"
"1164","0.8923664802030213","0.8923664802030213","0.8923664802030213"
"1166","0.8914412388801063","0.8914412388801063","0.8914412388801063"
"1168","1.1082711974392208","1.1082711974392208","1.1082711974392208"
"1170","0.98834457496138","0.98834457496138","0.98834457496138"
"1172","0.550802325122818","0.550802325122818","0.550802325122818"
"1174","0.81115714389637","0.81115714389637","0.81115714389637"
"1178","0.8154943748902258","0.8154943748902258","0.8154943748902258"
"1182","1.0107067452081564","1.0107067452081564","1.0107067452081564"
"1184","1.2077923199348333","1.2077923199348333","1.2077923199348333"
"1186","1.0049909379654929","1.0049909379654929","1.0049909379654929"
"1190","1.1406370711014464","1.1406370711014464","1.1406370711014464"
"1192","1.140823033529915","1.140823033529915","1.140823033529915"
"1194","0.5482746741138868","0.5482746741138868","0.5482746741138868"
"1196","0.785790106904942","0.785790106904942","0.785790106904942"
"1198","1.0100554118677525","1.0100554118677525","1.0100554118677525"
"1208","1.1934247038046109","1.1934247038046109","1.1934247038046109"
"1212","0.986238683289943","0.986238683289943","0.986238683289943"
"1216","1.041271128262666","1.041271128262666","1.041271128262666"
"1218","1.1518045489354365","1.1518045489354365","1.1518045489354365"
"1226","1.1298178190036585","1.1298178190036585","1.1298178190036585"
"1228","0.9258086767841999","0.9258086767841999","0.9258086767841999"
"1232","0.7591606025858386","0.7591606025858386","0.7591606025858386"
"1234","0.5711690923461001","0.5711690923461001","0.5711690923461001"
"1238","0.5548042658016152","0.5548042658016152","0.5548042658016152"
"1244","1.068644316506393","1.068644316506393","1.068644316506393"
"1246","0.9013215587635026","0.9013215587635026","0.9013215587635026"
"1250","0.5353275219913428","0.5353275219913428","0.5353275219913428"
"1252","0.7769191099673535","0.7769191099673535","0.7769191099673535"
"1256","0.5724191817663724","0.5724191817663724","0.5724191817663724"
"1268","1.032011386815911","1.032011386815911","1.032011386815911"
"1270","1.3483861743269125","1.3483861743269125","1.3483861743269125"
"1272","0.9307999566724477","0.9307999566724477","0.9307999566724477"
"1286","0.8506458843843099","0.8506458843843099","0.8506458843843099"
"1288","0.9940249932272789","0.9940249932272789","0.9940249932272789"
"1292","1.1383984926228519","1.1383984926228519","1.1383984926228519"
"1294","1.0188892433164038","1.0188892433164038","1.0188892433164038"
"1296","0.6581572111965069","0.6581572111965069","0.6581572111965069"
"1298","0.7483970280736596","0.7483970280736596","0.7483970280736596"
"1300","0.8143155281326214","0.8143155281326214","0.8143155281326214"
"1302","1.0070663173775773","1.0070663173775773","1.0070663173775773"
"1304","0.6490891411005975","0.6490891411005975","0.6490891411005975"
"1306","0.9637553141406603","0.9637553141406603","0.9637553141406603"
"1324","1.0747571116334391","1.0747571116334391","1.0747571116334391"
"1326","0.46791587365282256","0.46791587365282256","0.46791587365282256"
"1334","1.0413224732455038","1.0413224732455038","1.0413224732455038"
"1336","0.9203339643841212","0.9203339643841212","0.9203339643841212"
"1342","0.975680235008466","0.975680235008466","0.975680235008466"
"1350","1.0145550300258757","1.0145550300258757","1.0145550300258757"
"1352","0.7339860007616749","0.7339860007616749","0.7339860007616749"
"1366","0.4535061614291988","0.4535061614291988","0.4535061614291988"
"1372","0.9140202439151012","0.9140202439151012","0.9140202439151012"
"1382","0.6497355876995964","0.6497355876995964","0.6497355876995964"
"1384","0.6786511950648226","0.6786511950648226","0.6786511950648226"
"1386","0.573578406128436","0.573578406128436","0.573578406128436"
"1390","0.892429965554523","0.892429965554523","0.892429965554523"
"1394","0.5778710606610105","0.5778710606610105","0.5778710606610105"
"1400","0.2125973212152311","0.2125973212152311","0.2125973212152311"
"1404","0.7212365716778317","0.7212365716778317","0.7212365716778317"
"1406","1.075936404185273","1.075936404185273","1.075936404185273"
"1426","0.6266812837405967","0.6266812837405967","0.6266812837405967"
"1430","0.6035763361248451","0.6035763361248451","0.6035763361248451"
"1438","0.5883554794269683","0.5883554794269683","0.5883554794269683"
"1440","0.5669319081367643","0.5669319081367643","0.5669319081367643"
"1444","0.9693723340861728","0.9693723340861728","0.9693723340861728"
"1448","0.6399608518875979","0.6399608518875979","0.6399608518875979"
"1452","0.8529833218373989","0.8529833218373989","0.8529833218373989"
"1454","0.6817420949530066","0.6817420949530066","0.6817420949530066"
"1458","0.7184932498946637","0.7184932498946637","0.7184932498946637"
"1462","0.9798139232000531","0.9798139232000531","0.9798139232000531"
"1468","0.45642102902888276","0.45642102902888276","0.45642102902888276"
"1491","0.7320964446293204","0.7320964446293204","0.7320964446293204"
"1493","1.1517141917719034","1.1517141917719034","1.1517141917719034"
"1505","0.764560894199426","0.764560894199426","0.764560894199426"
"1511","1.1130247657193502","1.1130247657193502","1.1130247657193502"
"1517","0.9412172373101512","0.9412172373101512","0.9412172373101512"
"1521","0.7618670979341152","0.7618670979341152","0.7618670979341152"
"1523","0.9029291739226145","0.9029291739226145","0.9029291739226145"
"1527","0.9203844466527006","0.9203844466527006","0.9203844466527006"
"1529","0.470513364918252","0.470513364918252","0.470513364918252"
"1539","0.8740317232389204","0.8740317232389204","0.8740317232389204"
"1541","1.1009528454792012","1.1009528454792012","1.1009528454792012"
"1547","0.6551976394589256","0.6551976394589256","0.6551976394589256"
"1549","0.5858945195010914","0.5858945195010914","0.5858945195010914"
"1553","0.5003851063146322","0.5003851063146322","0.5003851063146322"
"1565","0.7865517205040381","0.7865517205040381","0.7865517205040381"
"1579","0.6515529888016902","0.6515529888016902","0.6515529888016902"
"1581","1.070696128535662","1.070696128535662","1.070696128535662"
"1591","0.8773976582026571","0.8773976582026571","0.8773976582026571"
"1605","0.7790996713106121","0.7790996713106121","0.7790996713106121"
"1611","0.7541609813061398","0.7541609813061398","0.7541609813061398"
"1615","0.8507622975041579","0.8507622975041579","0.8507622975041579"
"1617","1.0290710085584558","1.0290710085584558","1.0290710085584558"
"1627","0.9304981063708716","0.9304981063708716","0.9304981063708716"
"1655","0.757775374614128","0.757775374614128","0.757775374614128"
"1657","0.751370528798499","0.751370528798499","0.751370528798499"
"1667","0.9286559978163461","0.9286559978163461","0.9286559978163461"
"1677","1.0148865582817768","1.0148865582817768","1.0148865582817768"
"1679","0.6170501073185742","0.6170501073185742","0.6170501073185742"
"1681","0.6990757375051297","0.6990757375051297","0.6990757375051297"
"1699","0.7752389447193729","0.7752389447193729","0.7752389447193729"
"1709","0.7520633765308817","0.7520633765308817","0.7520633765308817"
"1711","0.699006629181126","0.699006629181126","0.699006629181126"
"1717","0.7185561706577432","0.7185561706577432","0.7185561706577432"
"1725","0.5696721858876456","0.5696721858876456","0.5696721858876456"
"1729","0.7932649256627209","0.7932649256627209","0.7932649256627209"
"1743","0.6503768323747496","0.6503768323747496","0.6503768323747496"
"1749","0.8662506404065163","0.8662506404065163","0.8662506404065163"
"1753","0.5251043738200994","0.5251043738200994","0.5251043738200994"
"1757","0.6827439175519567","0.6827439175519567","0.6827439175519567"
"1759","0.7660215090652589","0.7660215090652589","0.7660215090652589"
"1765","0.7691281032366357","0.7691281032366357","0.7691281032366357"
"1767","0.6706480755706618","0.6706480755706618","0.6706480755706618"
"1771","0.7268125042408123","0.7268125042408123","0.7268125042408123"
"1773","0.6865606826945697","0.6865606826945697","0.6865606826945697"
"1779","0.7625995727311765","0.7625995727311765","0.7625995727311765"
"1785","0.4987232776165982","0.4987232776165982","0.4987232776165982"
"1793","0.8742982911715518","0.8742982911715518","0.8742982911715518"
"1799","0.8259047488972918","0.8259047488972918","0.8259047488972918"
"1803","0.49128511752243015","0.49128511752243015","0.49128511752243015"
"1809","1.147187103712013","1.147187103712013","1.147187103712013"
"1813","0.9260799071086865","0.9260799071086865","0.9260799071086865"
"1815","0.6501838882464782","0.6501838882464782","0.6501838882464782"
"1821","0.6680805491977517","0.6680805491977517","0.6680805491977517"
"1827","0.8260658863520909","0.8260658863520909","0.8260658863520909"
"1829","1.0019039268387","1.0019039268387","1.0019039268387"
"1835","0.61637380536346","0.61637380536346","0.61637380536346"
"1841","0.5996835768324328","0.5996835768324328","0.5996835768324328"
"1843","0.5053098189943964","0.5053098189943964","0.5053098189943964"
"1845","0.9653095557259622","0.9653095557259622","0.9653095557259622"
"1851","0.9508564326104686","0.9508564326104686","0.9508564326104686"
"1853","0.6741704541144373","0.6741704541144373","0.6741704541144373"
"1865","0.8771298916405638","0.8771298916405638","0.8771298916405638"
"1879","0.7263281659658346","0.7263281659658346","0.7263281659658346"
"1881","0.9485385796921002","0.9485385796921002","0.9485385796921002"
"1889","0.6076459318085881","0.6076459318085881","0.6076459318085881"
"1893","0.9632494646630778","0.9632494646630778","0.9632494646630778"
"1895","0.7788268849488025","0.7788268849488025","0.7788268849488025"
"1897","0.6886172536392469","0.6886172536392469","0.6886172536392469"
"1899","0.9508503521246758","0.9508503521246758","0.9508503521246758"
"1901","0.9093784725476849","0.9093784725476849","0.9093784725476849"
"1909","0.8491245333320574","0.8491245333320574","0.8491245333320574"
"1911","0.37128419506689175","0.37128419506689175","0.37128419506689175"
"1915","0.9304849426244227","0.9304849426244227","0.9304849426244227"
"1919","1.0858260721904138","1.0858260721904138","1.0858260721904138"
"1925","0.7883519665516752","0.7883519665516752","0.7883519665516752"
"1927","0.5700407556552977","0.5700407556552977","0.5700407556552977"
"1931","1.041100532547431","1.041100532547431","1.041100532547431"
"1945","0.6690645654567177","0.6690645654567177","0.6690645654567177"
"1949","0.411655754901632","0.411655754901632","0.411655754901632"
"1953","0.808573588981467","0.808573588981467","0.808573588981467"
"1957","0.3704833381062039","0.3704833381062039","0.3704833381062039"
"1963","0.735505795863776","0.735505795863776","0.735505795863776"
"1971","0.7408624968422244","0.7408624968422244","0.7408624968422244"
"1979","0.5231313806689313","0.5231313806689313","0.5231313806689313"
"1981","0.5473391878949044","0.5473391878949044","0.5473391878949044"
"1983","0.8070160959451382","0.8070160959451382","0.8070160959451382"
"1989","0.9433662619645413","0.9433662619645413","0.9433662619645413"
"1995","0.9752699270493488","0.9752699270493488","0.9752699270493488"
"1997","0.8030743030028378","0.8030743030028378","0.8030743030028378"
"1999","0.5873608911463306","0.5873608911463306","0.5873608911463306"
"2003","0.8568567659982509","0.8568567659982509","0.8568567659982509"
"2005","0.4484761942474951","0.4484761942474951","0.4484761942474951"
"2007","0.5264529581201866","0.5264529581201866","0.5264529581201866"
"2011","0.8170439862184912","0.8170439862184912","0.8170439862184912"
"2017","0.68214456899324","0.68214456899324","0.68214456899324"
"2019","0.9592327410070146","0.9592327410070146","0.9592327410070146"
"2021","0.6940712726146816","0.6940712726146816","0.6940712726146816"
"2023","0.6672605139560399","0.6672605139560399","0.6672605139560399"
"2025","0.38735883894964773","0.38735883894964773","0.38735883894964773"
"2027","0.6185736241045242","0.6185736241045242","0.6185736241045242"
"2031","0.7323416297186843","0.7323416297186843","0.7323416297186843"
"2039","0.5511545580029978","0.5511545580029978","0.5511545580029978"
"2041","0.6514042238975779","0.6514042238975779","0.6514042238975779"
"2043","0.524873471907635","0.524873471907635","0.524873471907635"
"2051","0.6903857226584599","0.6903857226584599","0.6903857226584599"
"2053","0.6041784504585331","0.6041784504585331","0.6041784504585331"
"2055","0.551899525495969","0.551899525495969","0.551899525495969"
"2057","0.752510716181394","0.752510716181394","0.752510716181394"
"2059","0.6496085657239725","0.6496085657239725","0.6496085657239725"
"2063","0.708552121050985","0.708552121050985","0.708552121050985"
"2079","0.9236711042004583","0.9236711042004583","0.9236711042004583"
"2083","0.7531338228207515","0.7531338228207515","0.7531338228207515"
"2085","0.7710003843665247","0.7710003843665247","0.7710003843665247"
"2087","0.6459407768295582","0.6459407768295582","0.6459407768295582"
"2091","0.6690728281819492","0.6690728281819492","0.6690728281819492"
"2099","0.6878480463752086","0.6878480463752086","0.6878480463752086"
"2101","0.8612098180092518","0.8612098180092518","0.8612098180092518"
"2109","0.5140980740096873","0.5140980740096873","0.5140980740096873"
"2111","0.7286027135262861","0.7286027135262861","0.7286027135262861"
"2113","0.8042023316481192","0.8042023316481192","0.8042023316481192"
"2115","0.47535336426001534","0.47535336426001534","0.47535336426001534"
"2119","0.7227334471014069","0.7227334471014069","0.7227334471014069"
"2123","0.8958448734575143","0.8958448734575143","0.8958448734575143"
"2125","0.6416778751319133","0.6416778751319133","0.6416778751319133"
"2127","0.468951833505663","0.468951833505663","0.468951833505663"
"2131","0.7760929799023274","0.7760929799023274","0.7760929799023274"
"2133","0.5475719370678073","0.5475719370678073","0.5475719370678073"
"2135","0.9080047718964604","0.9080047718964604","0.9080047718964604"
